scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
LRAQ_State_PropDiscr,8,0,lra_q,454.79310344827445,"{'avg_cooperate': 2.2886009900980255, 'avg_defect': 4.380029318663139}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (1.0,): {'cooperate': 1.610600439983543, 'defect': 0.4931060713895631}, (0.8,): {'cooperate': 4.881649933179941, 'defect': 10.786074585293314}, (0.4,): {'cooperate': 4.129049317182975, 'defect': 10.030440886968929}, (0.2,): {'cooperate': 0.7596362946264291, 'defect': 0.5905250496638876}}"
LRAQ_State_PropDiscr,8,1,lra_q,518.5517241379292,"{'avg_cooperate': 1.8931212999750364, 'avg_defect': 5.268286958899928}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, (1.0,): {'cooperate': 1.33785918728341, 'defect': 6.293100639761088}, (0.6,): {'cooperate': 4.808105564491712, 'defect': 8.837879379637597}, (0.2,): {'cooperate': 1.3851411377801959, 'defect': 5.942167816201028}}"
LRAQ_State_PropDiscr,8,2,lra_q,351.31034482758565,"{'avg_cooperate': 2.1002538022509296, 'avg_defect': 4.485202038747846}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 3.0664878486111116, 'defect': 6.859380316315808}, (0.8,): {'cooperate': 1.4468115238851027, 'defect': 0.4012960950144776}, (0.6,): {'cooperate': 4.658840234167339, 'defect': 10.620428748420448}, (0.2,): {'cooperate': 0.8706487575524049, 'defect': 0.6421754873211404}, (0.4,): {'cooperate': 2.4759758285999633, 'defect': 8.3879315854152}}"
LRAQ_State_PropDiscr,8,3,lra_q,448.79310344827405,"{'avg_cooperate': 3.1499839460230117, 'avg_defect': 4.928179651235123}","{'initial': {'cooperate': 0.0, 'defect': 0.06379310344827586}, (1.0,): {'cooperate': 1.212247746673476, 'defect': 0.1362104704562886}, (0.6,): {'cooperate': 7.248527827188992, 'defect': 10.56373709225264}, (0.2,): {'cooperate': 4.139160210229579, 'defect': 8.948977938783287}}"
LRAQ_State_PropDiscr,8,4,lra_q,408.31034482758577,"{'avg_cooperate': 2.375663543231173, 'avg_defect': 5.098892705083026}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (0.8,): {'cooperate': 0.9665007362793423, 'defect': 6.31622884637229}, (1.0,): {'cooperate': 3.849353851978769, 'defect': 5.641404801501248}, (0.6,): {'cooperate': 3.5342142409569592, 'defect': 8.078920703498097}, (0.2,): {'cooperate': 0.5372391799394401, 'defect': 0.2734817727814113}, (0.4,): {'cooperate': 5.304604284715284, 'defect': 10.283320106345109}}"
LRAQ_State_PropDiscr,8,5,lra_q,399.7586206896542,"{'avg_cooperate': 2.7662101675880564, 'avg_defect': 4.470262919118036}","{'initial': {'cooperate': 0.062068965517241385, 'defect': 0.0}, (0.8,): {'cooperate': 4.5460115789769615, 'defect': 6.311630495053288}, (1.0,): {'cooperate': 2.5780082102892115, 'defect': 0.0}, (0.6,): {'cooperate': 0.6279847857916059, 'defect': 1.612392696537587}, (0.4,): {'cooperate': 5.02150933558533, 'defect': 9.985231681556282}, (0.2,): {'cooperate': 3.761678129367988, 'defect': 8.912322641561063}}"
LRAQ_State_PropDiscr,8,6,lra_q,449.0344827586194,"{'avg_cooperate': 2.8231548797048958, 'avg_defect': 4.60958077965228}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 2.8328534428765444, 'defect': 0.0}, (0.6,): {'cooperate': 4.34469647274225, 'defect': 10.208181758006095}, (0.8,): {'cooperate': 3.970103526201246, 'defect': 6.686421688239122}, (0.4,): {'cooperate': 5.068893941579432, 'defect': 9.617666622712003}, (0.2,): {'cooperate': 0.6396232741402447, 'defect': 1.1452146089564583}}"
LRAQ_State_PropDiscr,8,7,lra_q,441.2758620689638,"{'avg_cooperate': 3.129176707708471, 'avg_defect': 6.603845974513312}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 7.195590358424685, 'defect': 11.249680069157485}, (0.8,): {'cooperate': 5.414732746563604, 'defect': 8.934413505774012}, (0.6,): {'cooperate': 2.0642778140033533, 'defect': 4.391058371774752}, (0.4,): {'cooperate': 3.0646590061385055, 'defect': 8.75373189459121}, (0.2,): {'cooperate': 0.9530417004310252, 'defect': 6.2941920057824134}}"
LRAQ_State_PropDiscr,8,8,lra_q,378.4482758620684,"{'avg_cooperate': 3.0718285173494526, 'avg_defect': 5.862418300255885}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 2.253282238184416, 'defect': 8.790305137981228}, (0.8,): {'cooperate': 2.154056206678204, 'defect': 4.295377218706774}, (0.6,): {'cooperate': 1.511694201159982, 'defect': 1.2374367622061337}, (0.4,): {'cooperate': 6.909995153890893, 'defect': 10.918748670567929}, (0.2,): {'cooperate': 5.519184683493567, 'defect': 9.932642012073249}}"
LRAQ_State_PropDiscr,8,9,lra_q,330.9655172413791,"{'avg_cooperate': 3.888745825540061, 'avg_defect': 4.882136430884094}","{'initial': {'cooperate': 0.08275862068965517, 'defect': 0.0}, (1.0,): {'cooperate': 2.4784145537958833, 'defect': 0.0}, (0.8,): {'cooperate': 11.489735210727883, 'defect': 12.637793350049376}, (0.6,): {'cooperate': 2.609934438989642, 'defect': 5.484474758072616}, (0.4,): {'cooperate': 5.778224341359755, 'defect': 10.473902179244824}, (0.2,): {'cooperate': 0.8934077876775441, 'defect': 0.6966482979377466}}"
