scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
Baseline_QL_BasicState,26,0,q_learning,373.96551724137896,"{'avg_cooperate': 3.6524379349931793, 'avg_defect': 4.885444359267556}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, 'standard': {'cooperate': 7.253151732055324, 'defect': 9.770888718535112}}"
Baseline_QL_BasicState,26,1,q_learning,410.4137931034479,"{'avg_cooperate': 3.649379950275679, 'avg_defect': 5.074668696578991}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 7.257380590206531, 'defect': 10.149337393157982}}"
Baseline_QL_BasicState,26,2,q_learning,294.44827586206884,"{'avg_cooperate': 3.3337423027083646, 'avg_defect': 4.61245656010598}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 6.626105295071902, 'defect': 9.22491312021196}}"
Baseline_QL_BasicState,26,3,q_learning,650.2413793103433,"{'avg_cooperate': 5.074464263141927, 'avg_defect': 5.468717395673709}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, 'standard': {'cooperate': 10.09720438835282, 'defect': 10.937434791347417}}"
Baseline_QL_BasicState,26,4,q_learning,325.03448275862047,"{'avg_cooperate': 3.323521369229686, 'avg_defect': 4.688455777650028}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, 'standard': {'cooperate': 6.595318600528337, 'defect': 9.376911555300056}}"
Baseline_QL_BasicState,26,5,q_learning,318.34482758620703,"{'avg_cooperate': 3.074661594164641, 'avg_defect': 4.793486298564371}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, 'standard': {'cooperate': 6.128633533156868, 'defect': 9.586972597128742}}"
Baseline_QL_BasicState,26,6,q_learning,337.1724137931035,"{'avg_cooperate': 2.437879505236481, 'avg_defect': 4.633831552063752}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, 'standard': {'cooperate': 4.824034872541927, 'defect': 9.267663104127504}}"
Baseline_QL_BasicState,26,7,q_learning,272.75862068965483,"{'avg_cooperate': 1.9853598863042052, 'avg_defect': 4.1468871073476965}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 3.929340462263583, 'defect': 8.293774214695393}}"
Baseline_QL_BasicState,26,8,q_learning,343.68965517241355,"{'avg_cooperate': 2.9967298946320926, 'avg_defect': 4.7560183136527625}","{'initial': {'cooperate': 0.05172413793103449, 'defect': 0.0}, 'standard': {'cooperate': 5.9417356513331505, 'defect': 9.512036627305525}}"
Baseline_QL_BasicState,26,9,q_learning,351.6551724137929,"{'avg_cooperate': 2.3292278037137595, 'avg_defect': 4.796690955861625}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 4.617076297082692, 'defect': 9.59338191172325}}"
Baseline_QL_BasicState,26,10,q_learning,320.1379310344828,"{'avg_cooperate': 2.5574322505707827, 'avg_defect': 4.559008216358147}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, 'standard': {'cooperate': 5.083830018382945, 'defect': 9.118016432716294}}"
Baseline_QL_BasicState,26,11,q_learning,243.96551724137922,"{'avg_cooperate': 2.016030268926837, 'avg_defect': 4.017646317776476}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, 'standard': {'cooperate': 4.001026055095053, 'defect': 8.035292635552953}}"
Baseline_QL_BasicState,26,12,q_learning,310.82758620689657,"{'avg_cooperate': 2.38019432364521, 'avg_defect': 4.400608601916966}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 4.719009336945593, 'defect': 8.801217203833932}}"
Baseline_QL_BasicState,26,13,q_learning,324.4482758620698,"{'avg_cooperate': 2.6100933144853724, 'avg_defect': 4.406155189956683}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 5.178807318625918, 'defect': 8.812310379913367}}"
Baseline_QL_BasicState,26,14,q_learning,289.10344827586204,"{'avg_cooperate': 2.0578705374278434, 'avg_defect': 4.295113416988437}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, 'standard': {'cooperate': 4.084706592097066, 'defect': 8.590226833976875}}"
Baseline_QL_BasicState,26,15,q_learning,296.51724137931024,"{'avg_cooperate': 2.8877677993054425, 'avg_defect': 4.372604282852956}","{'initial': {'cooperate': 0.0, 'defect': 0.15517241379310345}, 'standard': {'cooperate': 5.775535598610885, 'defect': 8.590036151912809}}"
Baseline_QL_BasicState,26,16,q_learning,327.06896551724145,"{'avg_cooperate': 2.8586964319545896, 'avg_defect': 4.854417470993131}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, 'standard': {'cooperate': 5.6863583811505585, 'defect': 9.708834941986263}}"
Baseline_QL_BasicState,26,17,q_learning,349.13793103448273,"{'avg_cooperate': 2.9517218568887946, 'avg_defect': 4.855913764159521}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, 'standard': {'cooperate': 5.872409231018969, 'defect': 9.711827528319041}}"
Baseline_QL_BasicState,26,18,q_learning,534.8275862068967,"{'avg_cooperate': 3.805668293038108, 'avg_defect': 5.068115203950291}","{'initial': {'cooperate': 0.020689655172413793, 'defect': 0.0}, 'standard': {'cooperate': 7.590646930903802, 'defect': 10.136230407900582}}"
Baseline_QL_BasicState,26,19,q_learning,365.27586206896524,"{'avg_cooperate': 2.8756759205519997, 'avg_defect': 4.911215848526182}","{'initial': {'cooperate': 0.041379310344827586, 'defect': 0.0}, 'standard': {'cooperate': 5.709972530759172, 'defect': 9.822431697052364}}"
