scenario_name,run_number,agent_id,strategy,final_score,final_q_values_avg,full_q_values
HysQ_Opt_MemEnh_L3_vs_TFT,13,0,hysteretic_q,244.27586206896692,"{'avg_cooperate': 0.8609812654508464, 'avg_defect': 0.2758834106653176}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1, 1, 2): {'cooperate': 4.224081465286581, 'defect': 1.6553004639919056}, (1, 1, 1): {'cooperate': 0.5343106167708543, 'defect': 0.0}, (0, 1, 2): {'cooperate': 0.19269108406405963, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.15283890934220395, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.036103448275862066, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,1,hysteretic_q,103.55172413793117,"{'avg_cooperate': 0.2278481165371065, 'avg_defect': 0.1239603935541632}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (1, 1, 2): {'cooperate': 1.1730415603567017, 'defect': 0.5071128422170308}, (1, 1, 1): {'cooperate': 1.087289431408808, 'defect': 0.4299605755685857}, (0, 1, 2): {'cooperate': 0.0, 'defect': 0.4264909113101787}, (0, 0, 1): {'cooperate': 0.015491379310344828, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.0662668540116273, 'defect': 0.0}, (0, 1, 1): {'cooperate': 0.04099344246336207, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.04106999870689655, 'defect': 0.0}, (1, 1, 0): {'cooperate': 0.0409673237101293, 'defect': 0.0}, (0, 0, 2): {'cooperate': 0.020519636767887928, 'defect': 0.0}, (1, 0, 0): {'cooperate': 0.010344827586206896, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,2,hysteretic_q,434.75862068965375,"{'avg_cooperate': 0.7046240018033447, 'avg_defect': 1.3070179731454048}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1, 1, 2): {'cooperate': 0.230152467502787, 'defect': 9.234018743154044}, (0, 1, 2): {'cooperate': 2.275793362998525, 'defect': 0.6354506940831642}, (1, 0, 2): {'cooperate': 2.6145538999050455, 'defect': 0.5866743479260298}, (1, 0, 1): {'cooperate': 0.3156707355290211, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.046422413793103454, 'defect': 0.0}, (0, 0, 2): {'cooperate': 0.10267499676724137, 'defect': 0.0}, (0, 0, 1): {'cooperate': 0.025862068965517244, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,3,hysteretic_q,310.7931034482762,"{'avg_cooperate': 0.40666766918499975, 'avg_defect': 0.9510885608754367}","{'initial': {'cooperate': 0.015517241379310346, 'defect': 0.0}, (1, 1, 2): {'cooperate': 0.43516312946039737, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.32604231288141683, 'defect': 7.266391256795175}, (0, 1, 2): {'cooperate': 1.4280708745489015, 'defect': 0.7811415193820408}, (1, 0, 2): {'cooperate': 0.9661111716184195, 'defect': 0.17459527205669112}, (1, 0, 1): {'cooperate': 0.2601288928681667, 'defect': 0.07549890362734338}, (0, 0, 2): {'cooperate': 0.046088657334051715, 'defect': 0.262170096017681}, (0, 1, 1): {'cooperate': 0.13656738912605748, 'defect': 0.0}, (0, 0, 1): {'cooperate': 0.04631935344827587, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,4,hysteretic_q,230.96551724138084,"{'avg_cooperate': 0.7438506456042535, 'avg_defect': 0.27162679926318695}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1, 1, 2): {'cooperate': 3.8085861599841975, 'defect': 1.7857277278499284}, (0, 1, 2): {'cooperate': 0.2066681360713048, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.17296844037750256, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.9003592847364248, 'defect': 0.11565986699238034}, (1, 0, 1): {'cooperate': 0.07699318771551723, 'defect': 0.0}, (0, 1, 1): {'cooperate': 0.015517241379310346, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,5,hysteretic_q,256.2068965517254,"{'avg_cooperate': 1.003935750011403, 'avg_defect': 0.4585182900554659}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1, 1, 2): {'cooperate': 4.240548536734768, 'defect': 1.7975798878558351}, (0, 1, 2): {'cooperate': 0.36863190230447124, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.3587741730867421, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.025862068965517244, 'defect': 0.49501156242149424}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,6,hysteretic_q,161.9655172413805,"{'avg_cooperate': 0.5826099349261987, 'avg_defect': 0.21503087817053182}","{'initial': {'cooperate': 0.015517241379310346, 'defect': 0.0}, (1, 1, 2): {'cooperate': 2.6952778653999068, 'defect': 1.290185269023191}, (1, 1, 1): {'cooperate': 0.4903329237409778, 'defect': 0.0}, (0, 1, 2): {'cooperate': 0.14158757634007754, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.1219871061451959, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.03095689655172414, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,7,hysteretic_q,255.31034482758758,"{'avg_cooperate': 0.7192249343619194, 'avg_defect': 0.26514706733778404}","{'initial': {'cooperate': 0.025862068965517244, 'defect': 0.0}, (1, 1, 2): {'cooperate': 4.418513117647097, 'defect': 1.7745142059636263}, (0, 1, 2): {'cooperate': 0.19786376220361615, 'defect': 0.08151526540086207}, (1, 0, 2): {'cooperate': 0.20278037890801864, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.14817590246435883, 'defect': 0.0}, (0, 0, 2): {'cooperate': 0.020689655172413793, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.020689655172413793, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,8,hysteretic_q,288.7586206896563,"{'avg_cooperate': 0.8593267968019351, 'avg_defect': 0.31354542374706784}","{'initial': {'cooperate': 0.031034482758620693, 'defect': 0.0}, (1, 1, 2): {'cooperate': 4.656682358240154, 'defect': 2.229832695970077}, (1, 1, 1): {'cooperate': 1.6672217912348275, 'defect': 0.0}, (0, 1, 2): {'cooperate': 0.17821409844761366, 'defect': 0.09622896986853448}, (1, 0, 2): {'cooperate': 0.22296086787219715, 'defect': 0.0}, (0, 1, 1): {'cooperate': 0.0, 'defect': 0.18230172413793105}, (0, 0, 2): {'cooperate': 0.08746629310344828, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.031034482758620693, 'defect': 0.0}}"
HysQ_Opt_MemEnh_L3_vs_TFT,13,9,hysteretic_q,118.6896551724145,"{'avg_cooperate': 0.38420840223832076, 'avg_defect': 0.23350071052769947}","{'initial': {'cooperate': 0.010344827586206896, 'defect': 0.0}, (1, 1, 2): {'cooperate': 1.8111206579076113, 'defect': 1.4010042631661968}, (0, 1, 2): {'cooperate': 0.15458238415547126, 'defect': 0.0}, (1, 0, 2): {'cooperate': 0.14985730589311466, 'defect': 0.0}, (1, 1, 1): {'cooperate': 0.16900041030131358, 'defect': 0.0}, (1, 0, 1): {'cooperate': 0.010344827586206896, 'defect': 0.0}}"
