scenario_name,run_number,round,agent_id,move,payoff,strategy
ChrisTesting3AgentsTrialsNo010,3,0,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,0,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,0,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,1,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,1,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,1,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,2,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,2,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,2,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,3,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,3,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,3,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,4,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,4,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,4,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,5,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,5,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,5,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,6,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,6,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,6,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,7,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,7,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,7,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,8,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,8,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,8,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,9,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,9,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,9,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,10,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,10,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,10,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,11,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,11,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,11,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,12,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,12,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,12,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,13,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,13,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,13,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,14,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,14,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,14,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,15,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,15,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,15,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,16,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,16,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,16,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,17,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,17,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,17,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,18,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,18,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,18,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,19,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,19,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,19,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,20,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,20,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,20,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,21,0,defect,5.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,21,1,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,21,2,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,22,0,cooperate,1.5,q_learning
ChrisTesting3AgentsTrialsNo010,3,22,1,defect,5.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,22,2,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,23,0,cooperate,1.5,q_learning
ChrisTesting3AgentsTrialsNo010,3,23,1,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,23,2,defect,5.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,24,0,cooperate,1.5,q_learning
ChrisTesting3AgentsTrialsNo010,3,24,1,defect,5.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,24,2,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,25,0,cooperate,1.5,q_learning
ChrisTesting3AgentsTrialsNo010,3,25,1,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,25,2,defect,5.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,26,0,cooperate,1.5,q_learning
ChrisTesting3AgentsTrialsNo010,3,26,1,defect,5.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,26,2,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,27,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,27,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,27,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,28,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,28,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,28,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,29,0,defect,5.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,29,1,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,29,2,cooperate,1.5,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,30,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,30,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,30,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,31,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,31,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,31,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,32,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,32,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,32,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,33,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,33,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,33,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,34,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,34,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,34,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,35,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,35,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,35,2,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,36,0,cooperate,3.0,q_learning
ChrisTesting3AgentsTrialsNo010,3,36,1,cooperate,3.0,tit_for_tat
ChrisTesting3AgentsTrialsNo010,3,36,2,cooperate,3.0,tit_for_tat
